user_id,q_text,a_text,q_sentiment,a_sentiment
1304,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,1,1
1305,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
1306,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
1307,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,-1
1308,债券 固收 低波动,短线 交易 高频,0,0
1309,医药 消费 产业轮动,债券 固收 低波动,1,1
1310,短线 交易 高频,价值 投资 蓝筹 稳健 分红,-1,1
1311,长期 持有 价值,短线 交易 高频,-1,0
1312,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,1,0
1313,长期 持有 价值,医药 消费 产业轮动,1,1
1314,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
1315,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,-1
1316,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,0
1317,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,1,0
1318,债券 固收 低波动,AI 半导体 成长 风险承受高,1,0
1319,债券 固收 低波动,新能源 基金 长期 定投,0,-1
1320,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
1321,新能源 基金 长期 定投,新能源 基金 长期 定投,0,1
1322,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,0
1323,医药 消费 产业轮动,海外 ETF 汇率 风险,0,0
1324,新能源 基金 长期 定投,医药 消费 产业轮动,1,0
1325,长期 持有 价值,新能源 基金 长期 定投,0,1
1326,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,-1,0
1327,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,-1,0
1328,短线 交易 高频,海外 ETF 汇率 风险,0,0
1329,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,0
1330,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,1
1331,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
1332,AI 半导体 成长 风险承受高,长期 持有 价值,1,0
1333,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,-1
1334,AI 半导体 成长 风险承受高,医药 消费 产业轮动,-1,0
1335,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,0
1336,债券 固收 低波动,医药 消费 产业轮动,1,0
1337,短线 交易 高频,债券 固收 低波动,0,0
1338,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1339,短线 交易 高频,AI 半导体 成长 风险承受高,1,-1
1340,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,-1
1341,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,1,1
1342,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,1
1343,短线 交易 高频,长期 持有 价值,0,1
1344,黄金 商品 抗通胀,新能源 基金 长期 定投,0,1
1345,黄金 商品 抗通胀,债券 固收 低波动,0,-1
1346,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,-1,1
1347,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,-1,0
1348,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,-1
1349,黄金 商品 抗通胀,债券 固收 低波动,1,0
1350,长期 持有 价值,医药 消费 产业轮动,0,0
1351,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
1352,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
1353,长期 持有 价值,AI 半导体 成长 风险承受高,-1,0
1354,新能源 基金 长期 定投,债券 固收 低波动,1,0
1355,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,1
1356,黄金 商品 抗通胀,长期 持有 价值,-1,0
1357,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,1
1358,AI 半导体 成长 风险承受高,短线 交易 高频,0,-1
1359,长期 持有 价值,债券 固收 低波动,0,0
1360,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,1
1361,医药 消费 产业轮动,短线 交易 高频,0,0
1362,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,1
1363,海外 ETF 汇率 风险,债券 固收 低波动,0,1
1364,债券 固收 低波动,医药 消费 产业轮动,0,0
1365,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1366,医药 消费 产业轮动,AI 半导体 成长 风险承受高,1,0
1367,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,0
1368,海外 ETF 汇率 风险,医药 消费 产业轮动,0,1
1369,长期 持有 价值,债券 固收 低波动,1,1
1370,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,-1
1371,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,-1
1372,短线 交易 高频,债券 固收 低波动,0,1
1373,长期 持有 价值,短线 交易 高频,1,0
1374,黄金 商品 抗通胀,长期 持有 价值,0,-1
1375,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,0
1376,债券 固收 低波动,黄金 商品 抗通胀,0,0
1377,黄金 商品 抗通胀,短线 交易 高频,-1,-1
1378,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
1379,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,1
1380,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,1
1381,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,-1
1382,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,0
1383,价值 投资 蓝筹 稳健 分红,长期 持有 价值,-1,0
1384,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,1
1385,医药 消费 产业轮动,债券 固收 低波动,1,0
1386,AI 半导体 成长 风险承受高,长期 持有 价值,-1,0
1387,海外 ETF 汇率 风险,医药 消费 产业轮动,1,-1
1388,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,0
1389,新能源 基金 长期 定投,新能源 基金 长期 定投,1,0
1390,海外 ETF 汇率 风险,长期 持有 价值,0,0
1391,短线 交易 高频,债券 固收 低波动,0,0
1392,黄金 商品 抗通胀,长期 持有 价值,0,0
1393,医药 消费 产业轮动,黄金 商品 抗通胀,-1,-1
1394,新能源 基金 长期 定投,长期 持有 价值,1,-1
1395,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,1
1396,长期 持有 价值,AI 半导体 成长 风险承受高,1,0
1397,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,0
1398,医药 消费 产业轮动,黄金 商品 抗通胀,-1,0
1399,医药 消费 产业轮动,新能源 基金 长期 定投,1,-1
1400,医药 消费 产业轮动,医药 消费 产业轮动,0,-1
1401,新能源 基金 长期 定投,黄金 商品 抗通胀,-1,-1
1402,长期 持有 价值,黄金 商品 抗通胀,-1,0
1403,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
1404,医药 消费 产业轮动,债券 固收 低波动,0,1
1405,黄金 商品 抗通胀,黄金 商品 抗通胀,1,0
1406,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,-1,1
1407,医药 消费 产业轮动,新能源 基金 长期 定投,1,1
1408,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
1409,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,1
1410,债券 固收 低波动,新能源 基金 长期 定投,-1,1
1411,长期 持有 价值,海外 ETF 汇率 风险,1,0
1412,债券 固收 低波动,新能源 基金 长期 定投,0,-1
1413,黄金 商品 抗通胀,长期 持有 价值,0,0
1414,长期 持有 价值,债券 固收 低波动,1,0
1415,长期 持有 价值,债券 固收 低波动,-1,-1
1416,新能源 基金 长期 定投,黄金 商品 抗通胀,1,-1
1417,债券 固收 低波动,医药 消费 产业轮动,1,-1
1418,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,1,1
1419,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,0
1420,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,-1
1421,长期 持有 价值,短线 交易 高频,1,0
1422,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,0,0
1423,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
1424,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,0
1425,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
1426,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,1
1427,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,-1,0
1428,长期 持有 价值,新能源 基金 长期 定投,1,0
1429,黄金 商品 抗通胀,新能源 基金 长期 定投,-1,-1
1430,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,-1
1431,短线 交易 高频,医药 消费 产业轮动,1,-1
1432,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
1433,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,1
1434,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,-1,0
1435,长期 持有 价值,债券 固收 低波动,0,1
1436,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,1,1
1437,黄金 商品 抗通胀,短线 交易 高频,1,-1
1438,长期 持有 价值,短线 交易 高频,-1,0
1439,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,0
1440,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,0
1441,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,-1,0
1442,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
1443,债券 固收 低波动,海外 ETF 汇率 风险,-1,1
1444,短线 交易 高频,医药 消费 产业轮动,1,0
1445,新能源 基金 长期 定投,债券 固收 低波动,-1,1
1446,债券 固收 低波动,长期 持有 价值,0,-1
1447,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,-1
1448,医药 消费 产业轮动,海外 ETF 汇率 风险,0,-1
1449,债券 固收 低波动,债券 固收 低波动,-1,-1
1450,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,0
1451,短线 交易 高频,新能源 基金 长期 定投,-1,1
1452,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1453,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,-1
1454,黄金 商品 抗通胀,长期 持有 价值,0,1
1455,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,-1
1456,债券 固收 低波动,长期 持有 价值,1,1
1457,债券 固收 低波动,债券 固收 低波动,1,1
1458,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
1459,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
1460,医药 消费 产业轮动,黄金 商品 抗通胀,1,0
1461,长期 持有 价值,债券 固收 低波动,0,-1
1462,短线 交易 高频,长期 持有 价值,1,1
1463,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,-1,1
1464,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,1
1465,价值 投资 蓝筹 稳健 分红,黄金 商品 抗通胀,0,1
1466,新能源 基金 长期 定投,黄金 商品 抗通胀,1,0
1467,新能源 基金 长期 定投,医药 消费 产业轮动,0,0
1468,海外 ETF 汇率 风险,医药 消费 产业轮动,-1,0
1469,长期 持有 价值,医药 消费 产业轮动,1,1
1470,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,-1,0
1471,长期 持有 价值,债券 固收 低波动,0,-1
1472,AI 半导体 成长 风险承受高,债券 固收 低波动,0,0
1473,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,0,0
1474,AI 半导体 成长 风险承受高,长期 持有 价值,0,0
1475,黄金 商品 抗通胀,债券 固收 低波动,0,1
1476,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
1477,债券 固收 低波动,海外 ETF 汇率 风险,0,1
1478,医药 消费 产业轮动,海外 ETF 汇率 风险,1,1
1479,黄金 商品 抗通胀,短线 交易 高频,0,0
1480,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,-1
1481,债券 固收 低波动,债券 固收 低波动,1,-1
1482,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,0
1483,黄金 商品 抗通胀,债券 固收 低波动,-1,1
1484,债券 固收 低波动,黄金 商品 抗通胀,1,0
1485,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,0,1
1486,黄金 商品 抗通胀,债券 固收 低波动,-1,0
1487,长期 持有 价值,AI 半导体 成长 风险承受高,-1,0
1488,新能源 基金 长期 定投,短线 交易 高频,1,1
1489,短线 交易 高频,债券 固收 低波动,1,0
1490,债券 固收 低波动,债券 固收 低波动,1,0
1491,长期 持有 价值,长期 持有 价值,1,1
1492,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,1
1493,新能源 基金 长期 定投,AI 半导体 成长 风险承受高,0,1
1494,长期 持有 价值,海外 ETF 汇率 风险,-1,0
1495,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,0
1496,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,1
1497,海外 ETF 汇率 风险,黄金 商品 抗通胀,-1,1
1498,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,0
1499,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,1
1500,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
1501,债券 固收 低波动,长期 持有 价值,1,1
1502,短线 交易 高频,AI 半导体 成长 风险承受高,1,1
1503,黄金 商品 抗通胀,债券 固收 低波动,0,-1
1504,债券 固收 低波动,AI 半导体 成长 风险承受高,1,-1
1505,医药 消费 产业轮动,AI 半导体 成长 风险承受高,-1,1
1506,短线 交易 高频,短线 交易 高频,-1,1
1507,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
1508,债券 固收 低波动,短线 交易 高频,0,1
1509,长期 持有 价值,海外 ETF 汇率 风险,-1,-1
1510,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,-1
1511,短线 交易 高频,新能源 基金 长期 定投,-1,0
1512,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,0
1513,长期 持有 价值,医药 消费 产业轮动,0,1
1514,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
1515,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,1
1516,债券 固收 低波动,短线 交易 高频,0,-1
1517,海外 ETF 汇率 风险,债券 固收 低波动,-1,1
1518,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,0,0
1519,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,-1,1
1520,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
1521,海外 ETF 汇率 风险,债券 固收 低波动,-1,-1
1522,长期 持有 价值,新能源 基金 长期 定投,0,0
1523,新能源 基金 长期 定投,长期 持有 价值,0,-1
1524,新能源 基金 长期 定投,债券 固收 低波动,0,0
1525,新能源 基金 长期 定投,新能源 基金 长期 定投,0,1
1526,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,0
1527,黄金 商品 抗通胀,债券 固收 低波动,0,-1
1528,医药 消费 产业轮动,黄金 商品 抗通胀,0,0
1529,短线 交易 高频,医药 消费 产业轮动,1,1
1530,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,0
1531,债券 固收 低波动,新能源 基金 长期 定投,-1,1
1532,新能源 基金 长期 定投,医药 消费 产业轮动,0,1
1533,长期 持有 价值,短线 交易 高频,0,0
1534,短线 交易 高频,AI 半导体 成长 风险承受高,0,0
1535,医药 消费 产业轮动,短线 交易 高频,0,-1
1536,AI 半导体 成长 风险承受高,长期 持有 价值,1,0
1537,新能源 基金 长期 定投,债券 固收 低波动,1,0
1538,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,-1
1539,黄金 商品 抗通胀,长期 持有 价值,0,1
1540,长期 持有 价值,海外 ETF 汇率 风险,1,1
1541,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1542,海外 ETF 汇率 风险,海外 ETF 汇率 风险,-1,0
1543,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,-1
1544,新能源 基金 长期 定投,医药 消费 产业轮动,1,0
1545,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,1,0
1546,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,-1,0
1547,短线 交易 高频,海外 ETF 汇率 风险,1,1
1548,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,-1
1549,新能源 基金 长期 定投,黄金 商品 抗通胀,0,1
1550,医药 消费 产业轮动,医药 消费 产业轮动,1,1
1551,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,1
1552,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,0
1553,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,-1,0
1554,长期 持有 价值,短线 交易 高频,0,-1
1555,黄金 商品 抗通胀,长期 持有 价值,0,1
1556,长期 持有 价值,长期 持有 价值,1,0
1557,AI 半导体 成长 风险承受高,医药 消费 产业轮动,0,1
1558,长期 持有 价值,医药 消费 产业轮动,1,0
1559,长期 持有 价值,AI 半导体 成长 风险承受高,0,-1
1560,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,0,-1
1561,海外 ETF 汇率 风险,医药 消费 产业轮动,1,0
1562,短线 交易 高频,债券 固收 低波动,-1,0
1563,新能源 基金 长期 定投,债券 固收 低波动,0,0
1564,黄金 商品 抗通胀,长期 持有 价值,1,0
1565,黄金 商品 抗通胀,黄金 商品 抗通胀,0,0
1566,医药 消费 产业轮动,海外 ETF 汇率 风险,-1,0
1567,长期 持有 价值,海外 ETF 汇率 风险,0,1
1568,长期 持有 价值,债券 固收 低波动,0,-1
1569,AI 半导体 成长 风险承受高,长期 持有 价值,0,-1
1570,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
1571,新能源 基金 长期 定投,债券 固收 低波动,1,-1
1572,海外 ETF 汇率 风险,长期 持有 价值,-1,-1
1573,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
1574,债券 固收 低波动,黄金 商品 抗通胀,1,0
1575,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,-1
1576,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
1577,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,0,0
1578,债券 固收 低波动,海外 ETF 汇率 风险,0,0
1579,短线 交易 高频,医药 消费 产业轮动,1,0
1580,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,-1
1581,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,1
1582,价值 投资 蓝筹 稳健 分红,长期 持有 价值,0,0
1583,黄金 商品 抗通胀,黄金 商品 抗通胀,0,-1
1584,医药 消费 产业轮动,新能源 基金 长期 定投,0,-1
1585,医药 消费 产业轮动,医药 消费 产业轮动,0,1
1586,长期 持有 价值,AI 半导体 成长 风险承受高,-1,0
1587,医药 消费 产业轮动,新能源 基金 长期 定投,1,0
1588,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,1
1589,黄金 商品 抗通胀,黄金 商品 抗通胀,-1,0
1590,AI 半导体 成长 风险承受高,黄金 商品 抗通胀,1,-1
1591,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
1592,医药 消费 产业轮动,黄金 商品 抗通胀,1,-1
1593,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,0,0
1594,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,1,1
1595,新能源 基金 长期 定投,长期 持有 价值,0,0
1596,债券 固收 低波动,长期 持有 价值,0,1
1597,海外 ETF 汇率 风险,医药 消费 产业轮动,0,0
1598,黄金 商品 抗通胀,债券 固收 低波动,-1,0
1599,长期 持有 价值,短线 交易 高频,0,0
1600,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,-1
1601,新能源 基金 长期 定投,债券 固收 低波动,0,1
1602,医药 消费 产业轮动,AI 半导体 成长 风险承受高,0,1
1603,长期 持有 价值,长期 持有 价值,0,0
1604,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
1605,债券 固收 低波动,AI 半导体 成长 风险承受高,-1,-1
1606,黄金 商品 抗通胀,黄金 商品 抗通胀,0,-1
1607,债券 固收 低波动,AI 半导体 成长 风险承受高,1,1
1608,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,0
1609,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,0
1610,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,0
1611,黄金 商品 抗通胀,长期 持有 价值,0,-1
1612,新能源 基金 长期 定投,价值 投资 蓝筹 稳健 分红,0,0
1613,债券 固收 低波动,长期 持有 价值,0,0
1614,短线 交易 高频,海外 ETF 汇率 风险,0,1
1615,医药 消费 产业轮动,新能源 基金 长期 定投,1,1
1616,长期 持有 价值,新能源 基金 长期 定投,0,0
1617,黄金 商品 抗通胀,短线 交易 高频,0,1
1618,长期 持有 价值,AI 半导体 成长 风险承受高,0,0
1619,AI 半导体 成长 风险承受高,新能源 基金 长期 定投,0,0
1620,黄金 商品 抗通胀,短线 交易 高频,0,1
1621,黄金 商品 抗通胀,债券 固收 低波动,0,-1
1622,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,0,0
1623,债券 固收 低波动,价值 投资 蓝筹 稳健 分红,1,-1
1624,新能源 基金 长期 定投,债券 固收 低波动,-1,1
1625,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,0
1626,债券 固收 低波动,债券 固收 低波动,0,-1
1627,价值 投资 蓝筹 稳健 分红,海外 ETF 汇率 风险,-1,0
1628,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,1
1629,黄金 商品 抗通胀,黄金 商品 抗通胀,0,1
1630,短线 交易 高频,海外 ETF 汇率 风险,1,-1
1631,短线 交易 高频,债券 固收 低波动,0,1
1632,AI 半导体 成长 风险承受高,短线 交易 高频,1,1
1633,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,0
1634,新能源 基金 长期 定投,海外 ETF 汇率 风险,0,1
1635,AI 半导体 成长 风险承受高,价值 投资 蓝筹 稳健 分红,0,0
1636,新能源 基金 长期 定投,医药 消费 产业轮动,0,1
1637,AI 半导体 成长 风险承受高,债券 固收 低波动,1,0
1638,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,1,0
1639,AI 半导体 成长 风险承受高,短线 交易 高频,-1,1
1640,长期 持有 价值,长期 持有 价值,0,-1
1641,医药 消费 产业轮动,价值 投资 蓝筹 稳健 分红,1,0
1642,债券 固收 低波动,长期 持有 价值,0,0
1643,短线 交易 高频,价值 投资 蓝筹 稳健 分红,1,0
1644,债券 固收 低波动,黄金 商品 抗通胀,-1,0
1645,长期 持有 价值,债券 固收 低波动,1,0
1646,新能源 基金 长期 定投,短线 交易 高频,0,0
1647,海外 ETF 汇率 风险,新能源 基金 长期 定投,0,1
1648,黄金 商品 抗通胀,新能源 基金 长期 定投,1,0
1649,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,0
1650,短线 交易 高频,AI 半导体 成长 风险承受高,-1,1
1651,长期 持有 价值,黄金 商品 抗通胀,1,-1
1652,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,0
1653,短线 交易 高频,海外 ETF 汇率 风险,0,0
1654,长期 持有 价值,新能源 基金 长期 定投,0,-1
1655,海外 ETF 汇率 风险,债券 固收 低波动,0,-1
1656,海外 ETF 汇率 风险,黄金 商品 抗通胀,1,1
1657,债券 固收 低波动,长期 持有 价值,1,1
1658,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,1
1659,AI 半导体 成长 风险承受高,长期 持有 价值,1,0
1660,短线 交易 高频,价值 投资 蓝筹 稳健 分红,0,1
1661,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,1,0
1662,债券 固收 低波动,债券 固收 低波动,0,0
1663,海外 ETF 汇率 风险,债券 固收 低波动,1,1
1664,海外 ETF 汇率 风险,AI 半导体 成长 风险承受高,0,1
1665,价值 投资 蓝筹 稳健 分红,短线 交易 高频,-1,0
1666,长期 持有 价值,海外 ETF 汇率 风险,0,0
1667,长期 持有 价值,海外 ETF 汇率 风险,0,0
1668,黄金 商品 抗通胀,新能源 基金 长期 定投,0,0
1669,债券 固收 低波动,黄金 商品 抗通胀,0,1
1670,债券 固收 低波动,海外 ETF 汇率 风险,0,0
1671,AI 半导体 成长 风险承受高,短线 交易 高频,1,1
1672,短线 交易 高频,医药 消费 产业轮动,1,1
1673,海外 ETF 汇率 风险,海外 ETF 汇率 风险,0,-1
1674,债券 固收 低波动,债券 固收 低波动,1,-1
1675,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,0
1676,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,1
1677,价值 投资 蓝筹 稳健 分红,价值 投资 蓝筹 稳健 分红,0,0
1678,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,0,1
1679,新能源 基金 长期 定投,医药 消费 产业轮动,0,-1
1680,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,0,0
1681,新能源 基金 长期 定投,债券 固收 低波动,0,0
1682,债券 固收 低波动,AI 半导体 成长 风险承受高,0,0
1683,短线 交易 高频,AI 半导体 成长 风险承受高,-1,0
1684,价值 投资 蓝筹 稳健 分红,医药 消费 产业轮动,-1,0
1685,黄金 商品 抗通胀,海外 ETF 汇率 风险,1,0
1686,AI 半导体 成长 风险承受高,长期 持有 价值,-1,0
1687,AI 半导体 成长 风险承受高,海外 ETF 汇率 风险,-1,1
1688,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1689,海外 ETF 汇率 风险,价值 投资 蓝筹 稳健 分红,0,1
1690,短线 交易 高频,短线 交易 高频,-1,1
1691,黄金 商品 抗通胀,债券 固收 低波动,-1,0
1692,债券 固收 低波动,长期 持有 价值,-1,0
1693,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,-1,0
1694,债券 固收 低波动,医药 消费 产业轮动,0,0
1695,AI 半导体 成长 风险承受高,短线 交易 高频,-1,1
1696,价值 投资 蓝筹 稳健 分红,新能源 基金 长期 定投,1,0
1697,AI 半导体 成长 风险承受高,长期 持有 价值,0,1
1698,海外 ETF 汇率 风险,海外 ETF 汇率 风险,1,-1
1699,新能源 基金 长期 定投,黄金 商品 抗通胀,1,-1
1700,短线 交易 高频,长期 持有 价值,1,-1
1701,新能源 基金 长期 定投,长期 持有 价值,0,0
1702,医药 消费 产业轮动,短线 交易 高频,1,0
1703,医药 消费 产业轮动,医药 消费 产业轮动,0,0
1704,债券 固收 低波动,黄金 商品 抗通胀,-1,1
1705,新能源 基金 长期 定投,债券 固收 低波动,0,1
1706,长期 持有 价值,价值 投资 蓝筹 稳健 分红,1,-1
1707,长期 持有 价值,债券 固收 低波动,0,1
1708,AI 半导体 成长 风险承受高,AI 半导体 成长 风险承受高,-1,1
1709,医药 消费 产业轮动,长期 持有 价值,1,0
1710,AI 半导体 成长 风险承受高,债券 固收 低波动,1,-1
1711,短线 交易 高频,债券 固收 低波动,0,0
1712,医药 消费 产业轮动,医药 消费 产业轮动,1,-1
1713,长期 持有 价值,AI 半导体 成长 风险承受高,0,1
1714,黄金 商品 抗通胀,黄金 商品 抗通胀,0,-1
1715,价值 投资 蓝筹 稳健 分红,AI 半导体 成长 风险承受高,-1,0
1716,黄金 商品 抗通胀,价值 投资 蓝筹 稳健 分红,0,-1
1717,海外 ETF 汇率 风险,新能源 基金 长期 定投,-1,1
1718,债券 固收 低波动,医药 消费 产业轮动,0,0
1719,医药 消费 产业轮动,黄金 商品 抗通胀,0,-1
1720,长期 持有 价值,价值 投资 蓝筹 稳健 分红,0,-1
1721,价值 投资 蓝筹 稳健 分红,债券 固收 低波动,0,0
1722,黄金 商品 抗通胀,AI 半导体 成长 风险承受高,-1,0
1723,长期 持有 价值,短线 交易 高频,0,1
1724,海外 ETF 汇率 风险,黄金 商品 抗通胀,0,0
1725,价值 投资 蓝筹 稳健 分红,短线 交易 高频,0,0
